dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.25,0,20301901,81.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.25,1,20301902,80.740000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.25,2,20301903,80.930000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.5,0,20302001,75.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.5,1,20302002,75.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,0.5,2,20302003,75.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,1,0,20302101,65.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,1,1,20302102,65.590000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,41,16,16,post_if1,1,2,20302103,65.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed41_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,42,16,16,post_if1,0,0,20302801,81.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach_current,MNE-L2,42,16,16,post_if1,0.25,0,20302901,80.180000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_current_rc0p0001_seed42_ep30_L16_trainT0.pth
